customer_id,platform,age,gender,city,tenure_months,order_frequency,avg_order_value,total_spend,discount_usage_rate,delivery_issues_rate,support_interactions,app_usage_frequency,payment_method,subscription_status,days_since_last_order,review_score,referrals,churned
CUST002006,Zepto,39,Male,Mumbai,22,6.37419385856631,170.57539143395147,23920.173475018433,0.07877834844112482,0.25241446546011176,0.23591919675390316,2.206850663636181,Wallet,1,4,5.0,0,0
CUST002007,Zomato,18,Male,Mumbai,19,2.0676250403995224,255.5310692111741,10038.506308720653,0.551774223177103,0.18151022308250678,0.09237469822505243,0.4035457955238134,Credit Card,0,22,4.986135581354636,0,0
CUST002008,Zepto,18,Other,Chennai,14,10.069523179244879,411.6662596147974,58033.961206259395,0.14883557817023202,0.04789795886260789,1.6648297807927408,0.6508945909826795,Wallet,1,12,4.319724585491199,2,0
CUST002009,Swiggy,31,Male,Kolkata,23,2.4063273430235914,440.832503341752,24398.10804915032,0.5020003223684247,0.12067368602639655,0.5463503004471421,3.2872818232161776,Cash on Delivery,1,5,3.6534689151429975,0,0
CUST002010,Zomato,30,Male,Bangalore,37,5.977091051509573,215.8476178315157,47735.21200612519,0.2166947916643052,0.1378593042182873,1.0837619096325537,2.1488271205377125,UPI,0,9,3.806391411530793,0,0
CUST002011,Swiggy,24,Female,Delhi,23,8.835483150435786,432.111076662362,87811.9331502402,0.32422405465100823,0.25308378023426076,0.10480674212671683,0.8761510154877811,Credit Card,1,19,3.559860726530848,2,1
CUST002012,Swiggy,36,Female,Bangalore,16,9.445344809200526,323.6642477779635,48913.926762774085,0.1922055995850901,0.3119903959308504,0.2187539544548815,0.8279065005645794,UPI,0,3,3.463470654678249,2,0
CUST002013,Blinkit,34,Male,Delhi,20,9.525487070522196,188.47258064380466,35905.86260141026,0.09341464819941271,0.33220902452997475,1.3283143214532065,1.0131149610322907,UPI,0,4,3.796011661857223,1,0
CUST002014,Swiggy,36,Female,Ahmedabad,13,3.3963590031545725,137.61976397545993,6076.279617070789,0.28939753681180624,0.10375053570725282,0.008485467867168549,2.9520396288449673,Wallet,1,6,3.1960880798427747,0,0
CUST002015,Zomato,29,Female,Kolkata,13,3.6615866742921814,327.7693905858663,15602.028426531004,0.2700813891948648,0.11603614945711736,0.6009144317337539,1.403618616493803,UPI,0,10,3.1671679429665573,0,0
CUST002016,Zomato,34,Male,Delhi,31,6.705912541707829,293.6378254927645,61042.39687744407,0.3616402449597513,0.18507480063635476,0.012826090868583303,0.6219823694907244,Cash on Delivery,0,45,2.7583381395883437,1,0
CUST002017,Swiggy,26,Male,Delhi,20,7.979289132247445,272.82518172662367,43539.020151093646,0.36101073623068003,0.22837130854729792,0.5482568099942667,1.6477470442525097,Credit Card,1,3,2.960066698153062,2,0
CUST002018,Blinkit,46,Male,Bangalore,26,7.767701696453402,169.63831480007707,34260.195467057434,0.40741997619032383,0.12584647432953652,0.014264265665645377,1.2834856474003418,Debit Card,1,17,3.421173395637313,0,0
CUST002019,Swiggy,23,Female,Hyderabad,17,8.307587184997523,172.4781230476298,24358.909760289556,0.5720729879826312,0.020291494296124424,0.11052985621806297,3.1056882449749406,UPI,1,17,2.9762467191096986,0,0
CUST002020,Zomato,46,Male,Bangalore,13,7.2183001105799685,232.2701512851239,21795.743563175867,0.24900198528154185,0.13900737502316377,0.11460209440812906,0.7283900102629278,UPI,0,13,4.5580974321881,0,0
CUST002021,Blinkit,30,Male,Kolkata,12,6.477060673488819,200.54842685794745,15587.571944779924,0.11596795563622822,0.2411162798946971,0.0009427169662464464,1.3814422210006947,Credit Card,1,22,3.8401377006401907,1,0
CUST002022,Zomato,18,Female,Kolkata,14,3.586462095015455,322.7029313930584,16203.065639482078,0.4089112338985274,0.015072985671570548,0.031000051311763456,1.199929595038315,UPI,1,9,4.380250348451509,0,0
CUST002023,Blinkit,40,Female,Bangalore,21,6.587477064181422,311.5587427072898,43100.10750631892,0.3957185894337244,0.02755149220077168,0.10691428104292687,2.558345860760043,Credit Card,0,21,3.796244736953874,1,0
CUST002024,Swiggy,31,Male,Pune,11,12.85819309223731,225.43768914688954,31885.934710503243,0.48163455240929776,0.15355588870869855,0.1543951210698646,2.407394422757986,UPI,0,2,3.561623053945692,2,0
CUST002025,Zomato,36,Female,Kolkata,19,4.525116400585334,275.0520651087301,23648.209605929216,0.2851072074457494,0.0898436547948787,1.3035349704500458,2.5158153341486296,Cash on Delivery,0,33,4.807723415306115,1,0
CUST002026,Swiggy,39,Male,Kolkata,22,4.260052524031679,406.5019729243753,38097.83462716753,0.20671884962189896,0.18667611483474025,0.49461643748719136,2.0356322415255685,UPI,0,6,3.5345756968464768,1,0
CUST002027,Zepto,32,Male,Ahmedabad,12,7.598561357867656,339.7759683190969,30981.70251841865,0.36843560394471997,0.21640920100036687,0.20333400663547074,1.63120800703664,Debit Card,1,9,3.4833135091846117,0,1
CUST002028,Blinkit,25,Female,Delhi,25,2.4047273737676598,228.388665521691,13730.311895956911,0.12931396135944714,0.05787682846505759,0.5314516271978619,6.8048254263946,Debit Card,0,15,4.44888108661093,0,0
CUST002029,Swiggy,37,Female,Delhi,37,5.9360943111101445,341.7141094426985,75052.54570028826,0.10783064804032683,0.025372813885678688,0.03251240630494701,1.4826234811194903,UPI,0,29,3.8254534140501617,1,0
CUST002030,Zomato,30,Male,Pune,25,9.831406950065773,391.2877558751496,96172.72906466463,0.270726277357556,0.3159176526490821,0.03129347044376882,0.2694879618091191,Cash on Delivery,0,1,4.505844530252646,1,0
CUST002031,Swiggy,35,Female,Kolkata,18,5.9666879137952,373.850428809884,40151.679032647575,0.5734588374903233,0.19734486034238283,0.4763075029450978,1.2545308963133222,Credit Card,0,3,3.704908468943544,2,0
CUST002032,Zomato,18,Female,Pune,14,5.945272385199094,212.31150215946496,17671.49595188327,0.4148712631105079,0.2724228476012913,0.08296463834199332,1.2657306331580247,Wallet,0,11,2.6305585532365674,1,0
CUST002033,Zomato,33,Male,Mumbai,20,1.1604017610606305,223.37098573427534,5184.001704318042,0.444380938312897,0.14879639740381986,0.2899094825463785,2.2987625185280427,UPI,1,39,3.61882491078336,0,0
CUST002034,Blinkit,24,Female,Hyderabad,20,4.5917510579851095,153.34976819488375,14082.879207012575,0.08920787846573798,0.20100119266923405,0.24042397124056505,1.7849771132236412,UPI,0,11,4.663646764695411,0,0
CUST002035,Zomato,43,Male,Mumbai,19,2.8518481536466074,328.33759131141437,17791.010117530397,0.3543586498642453,0.20996283309817806,0.2083534368128194,3.992410620683275,UPI,1,13,2.914472315316094,2,0
CUST002036,Swiggy,34,Other,Bangalore,21,2.2808463652925446,436.05723282511934,20886.170645522663,0.23141080592336763,0.17676217177690215,0.13272412560909358,1.4423964368766238,UPI,0,13,3.820027916172152,1,0
CUST002037,Swiggy,31,Female,Mumbai,13,5.100673410421063,342.3323296515833,22699.630347957274,0.2225860291487222,0.18899250682457897,0.14195073109616507,1.4602648440158184,Debit Card,0,2,2.5759469452263417,2,0
CUST002038,Swiggy,33,Male,Mumbai,23,7.96952453382587,294.8667977627978,54048.80811656963,0.1538697920008937,0.11265881539927533,0.008960712957720267,6.258250605765248,UPI,1,1,3.9814899902996905,0,0
CUST002039,Swiggy,22,Male,Mumbai,12,4.872193427440482,457.9602507073355,26775.251082303308,0.4064380947293989,0.18847800574607795,0.21513908422650127,1.8355611875403286,Credit Card,1,25,4.273730180412244,0,0
CUST002040,Swiggy,42,Male,Hyderabad,11,8.983308190013524,301.8263689901863,29825.392217627435,0.5378103124009347,0.11435385628099974,0.4177774095273551,1.0506769031413903,UPI,1,7,3.447454132947176,0,0
CUST002041,Blinkit,45,Male,Delhi,9,7.889995221393788,513.881328554798,36490.69103994762,0.4639836181933982,0.14339858968082247,0.709820615838535,0.40643746164348915,UPI,0,0,4.387183213170082,0,0
CUST002042,Zomato,33,Male,Mumbai,22,3.7240356287884184,351.2190772270566,28774.951856282496,0.08042366202964855,0.28747668713880836,0.12111212170345967,1.8119553151373922,UPI,0,8,2.26677123480472,0,0
CUST002043,Zomato,42,Male,Delhi,21,4.050219467035484,269.59969046110723,22930.69620685866,0.31003812212741594,0.15459898185978543,0.0015380683529451005,3.5950424741597575,Credit Card,0,5,5.0,1,0
CUST002044,Swiggy,25,Female,Mumbai,18,1.4356809277246518,143.48469927801554,3707.968431127573,0.4856889841259298,0.08427243891436623,0.02826506304850793,1.1609556340047675,UPI,0,14,5.0,0,0
CUST002045,Blinkit,23,Male,Ahmedabad,15,15.333506186476985,174.26108609673562,40080.501625897414,0.010915811231650826,0.013162691568556954,0.45044237162349954,0.8661886874571721,UPI,0,26,4.605402211466377,0,0
CUST002046,Zepto,30,Female,Delhi,16,2.999650308006246,468.21520872006073,22471.710320805425,0.04736267740444237,0.1520815429429465,0.05098013230826351,1.2874627498965476,UPI,0,3,4.752672683897931,0,0
CUST002047,Swiggy,33,Female,Delhi,13,6.071064622977273,289.17305297598136,22822.647793930573,0.02779291243297575,0.08213232374983138,0.11759525123011337,1.5141860584996956,UPI,0,31,4.56241799384094,0,0
CUST002048,Zepto,26,Male,Kolkata,20,5.013311327126917,421.0986851973531,42221.97616676285,0.1052692773702054,0.017716259076428015,0.0021600723550935087,2.215484339043465,Credit Card,0,6,4.467539483737423,0,0
CUST002049,Zomato,34,Female,Hyderabad,8,12.474180230079192,420.42924953649987,41956.081861721905,0.203140782764151,0.47927874337376153,0.010023491776793392,0.5396053391599354,UPI,0,12,5.0,1,0
CUST002050,Swiggy,32,Male,Chennai,10,6.564737696885232,303.02741843816943,19892.95517010866,0.09384684330744861,0.08048355163081183,0.007731746195769286,0.9617127812082448,Debit Card,0,18,3.6302209326477017,0,0
CUST002051,Zomato,22,Male,Hyderabad,13,5.426454971816417,441.293057998832,31130.539811875824,0.17864094318295165,0.035418437347889846,0.06137742780164056,1.731989302172654,UPI,1,1,3.1377038576956324,1,0
CUST002052,Zomato,34,Female,Ahmedabad,19,10.86896011941893,359.8484026520167,74312.38081176612,0.19318704529824474,0.007236511261949242,0.010474831485519498,0.5020396261508067,Credit Card,0,21,2.54835378607915,0,0
CUST002053,Swiggy,36,Male,Delhi,18,6.071258419193463,418.04667799943314,45685.24944155851,0.3020395148115772,0.07331599611676858,0.2804918816846252,6.807079161168463,UPI,1,17,4.23079057268502,0,0
CUST002054,Blinkit,31,Female,Ahmedabad,28,3.1975729965958264,300.6152867782725,26914.701054251207,0.29807337985043253,0.2752680076757599,0.33731381514797376,3.095149603076188,UPI,1,71,4.5294462931613655,0,1
CUST002055,Zepto,39,Female,Kolkata,17,7.369067522194143,267.1910340264659,33472.1291081203,0.18529221950252267,0.03448174349983952,0.10727799845651993,2.821265745304384,UPI,0,14,4.630391125314338,0,0
CUST002056,Zomato,20,Other,Hyderabad,24,2.208703159036077,236.35477961026808,12528.901161083397,0.19280904787785547,0.12654070213141785,0.020638116742192018,2.5274463647963574,Debit Card,0,13,3.0466978327086425,0,0
CUST002057,Zomato,33,Female,Chennai,19,2.898855822668136,208.1538621057593,11464.752668346671,0.5829489831493231,0.4356396195900301,0.9467610637169912,1.5652816627826556,Credit Card,0,47,3.6233801756147437,1,0
CUST002058,Zomato,20,Female,Hyderabad,9,4.173566673203272,309.44795803622594,11623.515162757176,0.17542074572360256,0.09157203902362349,0.03107701312783903,0.24073456714465083,Debit Card,1,11,3.4550232509565633,0,0
CUST002059,Zomato,21,Male,Mumbai,13,2.488047547209444,212.32053683772682,6867.426681716882,0.3850426609635433,0.09933417562465018,0.002033557304296198,2.642540547175632,Debit Card,0,9,4.124527176905509,3,0
CUST002060,Zomato,24,Male,Delhi,13,4.4703718262043655,338.6461253972045,19680.363274376137,0.6054945515791025,0.14412569912427825,0.15015163585563862,6.82156166856295,Debit Card,1,5,3.6937952558640887,4,0
CUST002061,Swiggy,22,Female,Ahmedabad,14,0.8150471053797408,244.20396697865843,2786.528309714875,0.4273741665094992,0.04424296977916033,0.2923824015711085,5.249338056868246,Wallet,0,14,3.6513182896131835,3,0
CUST002062,Zomato,25,Male,Bangalore,16,5.981395319492107,273.16793816176033,26142.806828097,0.21617620863652728,0.2908012067227363,0.05585469673248063,1.897927412352548,UPI,0,25,4.31597371754394,0,0
CUST002063,Zepto,28,Male,Delhi,26,7.133872105308051,362.30698696982154,67200.94440545765,0.2462981133782229,0.024143275039594604,0.02592400461518616,2.3232179499714714,UPI,0,25,4.193425782594194,1,0
CUST002064,Zomato,36,Male,Kolkata,17,3.8279097590313005,405.3504469864436,26377.963841400822,0.2990170752855943,0.05159813856427312,0.1480337121611218,0.9671989681117725,UPI,0,8,4.3948247836384455,1,0
CUST002065,Swiggy,27,Female,Bangalore,15,1.69675949624685,248.7226634778563,6330.338117817933,0.07263873175582151,0.03299011586986599,0.3122833120267116,1.4797946163106102,UPI,1,32,4.199024336833902,1,0
CUST002066,Zepto,18,Male,Mumbai,24,5.3388590727858665,199.18140513613622,25521.634846591158,0.2102659152638073,0.11572766312927035,0.14231009284589402,1.6623353561847085,UPI,0,14,2.992849082797984,0,0
CUST002067,Swiggy,39,Female,Chennai,24,7.878336379089054,333.1769829852682,62997.128297471354,0.27177981058177786,0.29372584456033846,0.6051814549659573,1.9766444543311645,UPI,0,16,2.879634151087447,1,1
CUST002068,Swiggy,23,Male,Chennai,8,2.071863165019062,322.86811090418587,5351.508369133377,0.2507774491808854,0.13552085274276193,0.09924522516835098,2.2496386229222782,Debit Card,1,44,4.61352301816147,0,0
CUST002069,Swiggy,29,Male,Mumbai,18,21.117964397662487,440.98886101564335,167630.16720049357,0.3288807101790045,0.27073917239397444,1.114471180785721,0.5724266518057695,Wallet,0,44,4.034513643841352,1,0
CUST002070,Swiggy,33,Male,Ahmedabad,27,6.096629276615649,240.03219832646948,39511.45784648433,0.28146670681962865,0.06966520522082213,0.10709804192006274,0.9252576003087325,UPI,0,9,4.949592800748228,0,0
CUST002071,Zepto,31,Male,Delhi,17,8.092567251756766,237.79491083385068,32714.312236823484,0.17713755244100776,0.07930285204901523,0.026304540093030637,5.933890515913799,Credit Card,0,13,4.780772034990621,1,0
CUST002072,Zomato,38,Female,Bangalore,13,18.262446294065054,344.9156102069396,81887.03649605584,0.3963151459708707,0.1604724055884383,0.012191873270672332,4.836272398669004,Wallet,0,11,4.130258183764741,0,0
CUST002073,Swiggy,33,Male,Mumbai,24,6.867572854097696,297.1617746733482,48978.72328853237,0.32845485552436,0.17509927780749793,0.1038537413422441,4.927033110329204,Debit Card,0,12,4.815689004709886,0,0
CUST002074,Blinkit,23,Male,Hyderabad,12,3.127882881951177,400.52148827405125,15033.411684312166,0.17814440938751458,0.13517954203363408,0.10574589171367615,0.9329800035720645,UPI,1,2,5.0,0,0
CUST002075,Blinkit,47,Female,Delhi,19,3.57089239564113,322.72101191932046,21895.638140149924,0.5106120205907366,0.2264488737293835,0.014194735436927976,2.225680692004903,Debit Card,0,19,4.094406409438341,0,1
CUST002076,Blinkit,31,Female,Delhi,17,9.550697564704056,339.6898998890787,55152.6834936282,0.4111732291069479,0.029820789330210512,0.19001880180724529,3.5562022087277785,Credit Card,1,5,3.152521759887356,0,0
CUST002077,Swiggy,28,Male,Kolkata,10,8.64069627942673,263.00415688468075,22725.39039867225,0.24632214378601622,0.2754587288939913,0.01942188633179331,0.4804506339600076,UPI,0,28,4.157922202080029,1,0
CUST002078,Zomato,37,Male,Mumbai,25,9.648476115541275,298.25253496482316,71942.06150019338,0.12324942519972622,0.045978362897584085,0.009322584747872047,1.0625716671658045,Credit Card,1,10,4.613675155336876,1,0
CUST002079,Blinkit,31,Other,Kolkata,21,7.624104490809252,370.43486940686415,59308.91717934145,0.6097232946031735,0.09280268940385923,0.1950137819056007,3.413957099053726,UPI,0,10,4.656395334254501,1,0
CUST002080,Zepto,33,Female,Hyderabad,28,6.997476660046282,140.06359456167914,27442.568548290983,0.4425230882641808,0.2763396579793689,0.0016137745048035899,2.129611988646741,UPI,0,3,3.570147095433038,0,0
CUST002081,Swiggy,49,Male,Ahmedabad,18,0.9850477756009469,524.1238625147053,9293.166808370765,0.2525336799956204,0.08216498167230595,1.7021960407698669,1.454034096956474,UPI,0,23,3.3669718127042665,0,1
CUST002082,Swiggy,27,Male,Hyderabad,13,8.248855944608732,233.2975835718827,25017.6960684271,0.15073876816908277,0.05713785874536045,0.08725585059970765,0.5494568872113214,UPI,1,6,3.901233943591187,1,1
CUST002083,Zomato,27,Male,Mumbai,11,6.763486004993028,308.58700917581626,22958.363096716173,0.43632034968260364,0.008850901557084087,0.011133238630889731,2.636115515602788,UPI,0,16,5.0,1,0
CUST002084,Blinkit,30,Male,Mumbai,24,2.6836357160428226,257.3669923110076,16576.302064712123,0.1606741049509456,0.2969162737957535,0.4130496749553787,1.648696387966155,Credit Card,0,10,3.9176216971237467,1,1
CUST002085,Zomato,38,Female,Pune,13,3.5807964808606307,415.72224735115515,19352.017884296358,0.26906119324049804,0.07551798536890986,0.02416880618666619,1.232665500816938,Wallet,0,20,4.1906207111778055,0,0
CUST002086,Zomato,18,Female,Kolkata,37,8.915931785573646,308.86107063886016,101890.01677030686,0.2907567349754455,0.45714138452132236,0.3692729362182974,0.41509398711020484,Wallet,0,6,4.484911753645519,1,0
CUST002087,Swiggy,18,Male,Delhi,32,18.453883577845126,628.4978975135534,371143.2649483377,0.31549890690652693,0.21180846262028227,0.00040433099316730854,0.7840301657799161,Credit Card,1,54,4.394240374322251,0,0
CUST002088,Zomato,25,Female,Hyderabad,18,9.872529183916715,405.22867436215927,72011.3744484054,0.37144337626581136,0.03706555735129381,0.038668336466642104,1.1175891989887365,UPI,1,5,4.53474741785854,1,0
CUST002089,Zepto,18,Male,Bangalore,17,13.11164478287581,107.52192003430662,23966.41677166431,0.14261650750294544,0.06614520114014844,0.7535018086477747,1.0715408622101106,Credit Card,0,11,3.952166548514638,0,0
CUST002090,Zomato,26,Male,Ahmedabad,14,1.9558871097496129,357.5912075238522,9791.712466979818,0.11222603073865375,0.05143969017092807,0.05731056927794648,1.0471222143613372,Credit Card,1,30,3.906145656209668,1,0
CUST002091,Zepto,34,Male,Ahmedabad,15,10.230876985105622,121.2155498128001,18602.120682250512,0.2944270762098219,0.004822265901220513,0.400933025741275,1.5170532355370083,Wallet,0,5,3.5826220756042106,2,0
CUST002092,Blinkit,22,Male,Ahmedabad,35,8.454878062417036,187.77496702752413,55566.505728723365,0.27125764262328267,0.1255914554220031,0.005654364650661862,1.642917476987845,Wallet,0,15,4.3003823546614,1,0
CUST002093,Swiggy,18,Female,Pune,16,6.521119113222501,284.849087219838,29720.5572328523,0.40119870087721105,0.0560929271933761,0.010570200587550723,4.086437479668899,Wallet,0,30,5.0,0,0
CUST002094,Zomato,30,Male,Pune,21,4.036870712427623,404.1889084938409,34264.825706724376,0.447022081823545,0.06515371590323851,0.05504973837625172,1.4282873851165048,Wallet,1,8,4.816413125575879,0,0
CUST002095,Swiggy,36,Male,Delhi,22,7.1624023776327315,265.1283856785898,41777.035959169705,0.2785804286260983,0.35027877321387985,0.005081687169374107,0.24763109919580714,UPI,1,35,3.2936300743584743,1,0
CUST002096,Zepto,18,Female,Kolkata,25,9.181241461001106,415.473233800744,95364.00200268993,0.3832830219433078,0.04111955654717232,0.06779337530225016,1.24926314677529,Credit Card,0,12,4.390243913227656,0,0
CUST002097,Zomato,36,Female,Chennai,21,5.62717614307028,262.2349474980039,30988.487049241157,0.24250529715441377,0.10992179013481765,0.14458965292025816,1.0121236261337256,Cash on Delivery,1,10,3.7225565413377426,3,0
CUST002098,Zomato,36,Female,Ahmedabad,18,3.4549560921793194,201.21826479894276,12513.604856847458,0.09804706826765011,0.06257346708779968,0.008253953020355606,2.3938647303274103,Credit Card,0,8,3.784158212602624,0,0
CUST002099,Zepto,37,Female,Hyderabad,14,11.986099696775316,325.9556060686137,54697.10947485715,0.22982810993513766,0.19027078792150615,0.013255111064955007,2.791116043764749,Wallet,0,3,4.293069712577164,1,0
CUST002100,Zomato,39,Male,Mumbai,21,4.636426639081242,236.74450287608906,23050.618915605646,0.39308270915153737,0.3222893984435129,0.9812927869692839,2.5595296307920656,Cash on Delivery,0,1,3.7106978135345416,1,0
CUST002101,Blinkit,47,Female,Hyderabad,20,6.657351467818698,100.0,13314.702935637395,0.03282669365154996,0.050243621873546584,0.1836609730627562,1.7697354213559089,UPI,0,48,3.8117267593534545,2,1
CUST002102,Zomato,27,Female,Chennai,16,1.2648714800951288,251.72290247688085,5094.3539236763845,0.04388333766809917,0.14168312629205773,0.12633212309415023,3.540060439080602,Cash on Delivery,1,7,3.262117673104363,0,0
CUST002103,Swiggy,30,Female,Delhi,21,3.257853918369929,313.3347950704916,21436.778787522835,0.4783638304517685,0.07269432553409694,0.15427763231086047,0.9864144796129171,UPI,0,5,3.9757643986681406,0,0
CUST002104,Zomato,26,Female,Delhi,17,10.355706873086813,271.27528835443616,47757.20525788091,0.15303872308741362,0.06258143294040745,0.08752297519288596,0.7601506516046177,Credit Card,0,27,4.055219353502389,0,0
CUST002105,Zepto,30,Male,Hyderabad,20,9.903020657288497,288.7316362605885,57186.30716602632,0.39643244994994853,0.287227762341665,0.07989603457144301,1.5094111957943415,Wallet,0,11,4.530137902407051,0,1
CUST002106,Swiggy,42,Female,Delhi,23,7.120225197330272,493.1814818924102,80765.95392722152,0.3669239104922852,0.13968304890065633,0.0067287531324803675,1.0971879052988174,UPI,0,12,2.601260760443652,3,0
CUST002107,Blinkit,19,Male,Delhi,19,1.428626655042587,361.63009317320063,9816.053417082607,0.4117643446931256,0.3475161396995267,0.00345898249249997,0.3811482009829486,UPI,0,4,4.22050452432324,1,1
CUST002108,Blinkit,23,Male,Mumbai,23,3.5622969829897912,208.85374189046894,17111.978256318558,0.14386378675686348,0.06892343076594364,2.197194319057638,0.5521521393747313,UPI,1,1,3.2027200530723263,2,0
CUST002109,Swiggy,41,Male,Ahmedabad,19,15.087107137108791,501.962897710408,143890.19231559965,0.173011456408904,0.12002370435797251,0.20412712281656883,2.4715088927533553,Debit Card,1,4,2.251959646075409,3,0
CUST002110,Blinkit,38,Female,Kolkata,25,5.710553482547001,265.8815950768535,37958.276717781926,0.6923113510755285,0.2956094039193544,0.028227359506495575,1.030028886074502,Wallet,0,2,4.871979224070982,2,0
CUST002111,Swiggy,27,Male,Mumbai,16,8.972360184599665,316.14039822932045,45384.4083490598,0.2311315572988999,0.30586294232530664,0.1533311556948953,2.334379519256598,Wallet,0,9,4.320078678367363,0,0
CUST002112,Swiggy,36,Female,Kolkata,13,3.4849071147108193,332.20098730703916,15049.964594343372,0.506692571134887,0.11605076528520476,0.5474153588527246,4.113612024541211,Credit Card,0,9,5.0,0,0
CUST002113,Swiggy,32,Male,Chennai,20,5.565899204754473,510.1874660981669,56793.040236629735,0.3074705262131249,0.10229115436883386,0.3884623207193481,3.466700904223524,Wallet,0,18,4.387459019776258,0,0
CUST002114,Blinkit,42,Female,Mumbai,30,3.514442691204744,124.37052381519538,13112.79235270857,0.27559571949824097,0.06011618846329813,0.06681695029267946,0.777101098422867,Wallet,1,22,4.587093701754479,0,0
CUST002115,Zomato,30,Male,Delhi,24,4.368152122072557,109.15631076132898,11443.472891753056,0.22838045932429815,0.02362209500784459,0.05174172529614075,1.7725422791164567,Credit Card,0,18,2.596595743995313,1,0
CUST002116,Swiggy,38,Female,Hyderabad,30,3.132497492430279,340.94672107100246,32040.442464217227,0.23722505530846,0.023820813787694312,0.11066710320859836,3.781742457739272,Wallet,0,19,4.617246672666738,0,0
CUST002117,Zomato,51,Female,Bangalore,16,4.878390153479879,326.00204661532104,25445.84278755953,0.5849824130466862,0.06298843326619305,0.40176891961465555,0.664462980161723,Wallet,0,38,3.935720610329172,1,0
CUST002118,Zomato,34,Male,Kolkata,18,5.028595581511681,379.5130420509283,34351.516914900385,0.2200563013988118,0.06939584373301108,0.04897209504726708,3.8670516255168006,UPI,0,9,3.7645820482050767,0,0
CUST002119,Swiggy,30,Male,Bangalore,13,8.354892486634505,237.30965618268206,25775.0566248046,0.21951259670150444,0.3168054179936741,0.6872012272728428,1.1389469322026393,Wallet,1,9,4.2837584010770975,0,0
CUST002120,Blinkit,35,Female,Mumbai,12,1.6615940301273846,315.2621725803385,6286.052926613756,0.21434602433070807,0.1067075503996591,0.0022270792443332722,0.7700512693122862,UPI,0,9,4.197982938678714,2,0
CUST002121,Zepto,27,Female,Ahmedabad,29,2.3503177790769696,294.1088878186837,20046.23109271938,0.20548867719692046,0.2708635665924259,0.7564902221234927,1.4364690957305513,UPI,0,3,3.700214380472255,1,0
CUST002122,Zomato,49,Female,Delhi,28,5.612452848627751,270.5120703340445,42510.61471256596,0.2917203498146888,0.2672743453241811,0.05767368331015815,2.111883782964407,Credit Card,1,5,4.806371408438586,1,0
CUST002123,Blinkit,31,Male,Chennai,22,2.5558911304789538,284.8781120425639,16018.58367641793,0.3040775196425379,0.1385654100531968,0.04517615167550268,3.0187791374378246,UPI,0,19,3.8234479696424835,0,0
CUST002124,Zomato,27,Female,Mumbai,16,2.76190574537375,192.30799341426246,8498.18483027438,0.30107519691968154,0.23111025058075965,0.7895028142052546,5.6048375538134065,Wallet,0,11,5.0,0,1
CUST002125,Blinkit,23,Male,Delhi,23,12.921503252610467,367.8719027011854,109329.53370783947,0.44738631025529874,0.21817712859837285,0.10502723821328985,1.6791931242661926,Wallet,1,8,3.8822697412901794,1,0
CUST002126,Zomato,38,Female,Bangalore,27,8.044241054718345,174.20218754645472,37835.75849983927,0.1370283630655935,0.09190390865479968,4.033445052758276e-07,2.311897038973473,Credit Card,0,29,4.079837818278249,1,0
CUST002127,Zomato,36,Female,Mumbai,31,4.8912310305711895,168.05675778776322,25482.137286249508,0.09235629693126167,0.08201101733011597,0.09501249557961519,1.162142208801193,Wallet,1,5,4.201501243790623,2,0
CUST002128,Swiggy,26,Male,Bangalore,11,3.3784534551804626,171.781151865638,6383.90088660879,0.3804064972495441,0.21617670878704298,0.07278676459111826,0.741747687600033,Wallet,0,8,3.5983234997621363,1,1
CUST002129,Blinkit,34,Female,Mumbai,16,13.492347178580767,451.16775127037585,97396.99097471175,0.17790779483903021,0.14877095136293703,0.061839845693987,1.143472490215791,UPI,1,15,4.770728435759461,1,0
CUST002130,Zomato,18,Female,Hyderabad,16,2.051121974191564,279.79344880059716,9182.247857115954,0.15954155124086175,0.2393822053173263,0.10769746298727838,2.15006103178572,UPI,1,34,4.7032324462875845,0,0
CUST002131,Swiggy,31,Female,Chennai,17,9.582062870881277,344.0177131744557,56038.78905768542,0.05491276082415032,0.2867612737968552,1.458628270043071,2.0555439885667632,Credit Card,0,8,2.5900300345427363,0,0
CUST002132,Swiggy,33,Male,Mumbai,22,13.967777356421681,424.91015448608647,130571.10955557674,0.21528041437521353,0.21685740360365918,0.04921274840052161,1.100985465983689,Wallet,1,36,2.865554203716049,3,0
CUST002133,Zomato,43,Male,Pune,9,5.637180438647338,229.04513858613032,11620.518973245022,0.2581039977769657,0.21450868672135648,0.16444605249839542,0.9822499239566145,Cash on Delivery,0,20,2.3642071308237353,1,0
CUST002134,Zomato,23,Female,Mumbai,15,6.89352362687244,339.0629794717655,35060.07989979571,0.528868307355954,0.42141769159491776,0.04582809454761959,2.7817390689729637,UPI,0,29,3.276020905850635,0,1
CUST002135,Zepto,19,Male,Delhi,16,7.1340404359038345,378.7071456278384,43227.39344439554,0.16602052522642208,0.16690349926814868,0.013359435292923981,1.5552741663956302,Credit Card,0,18,2.9428734163375614,0,0
CUST002136,Blinkit,22,Male,Chennai,19,8.287819682482931,309.90468517936023,48800.24884094038,0.39538136363653853,0.15165527166538248,0.6095950864813535,2.9066143531160313,Debit Card,1,9,3.8189772362415892,0,0
